4.61;14217.80;13871.00;4.242;3.597;11.322;331.12;165.18
4.62;14250.50;13902.90;4.240;3.593;11.308;331.18;165.18
4.63;14283.20;13934.80;4.239;3.589;11.294;331.25;165.17
4.64;14315.90;13966.70;4.237;3.584;11.280;331.31;165.17
4.65;14348.60;13998.60;4.236;3.580;11.266;331.38;165.17
4.66;14381.30;14030.50;4.234;3.576;11.253;331.44;165.16
4.67;14414.00;14062.50;4.233;3.571;11.239;331.51;165.16
4.68;14446.70;14094.40;4.231;3.567;11.225;331.57;165.15
4.69;14479.50;14126.30;4.230;3.563;11.212;331.64;165.15
4.70;14512.20;14158.20;4.228;3.559;11.198;331.70;165.14
4.71;14544.90;14190.20;4.227;3.554;11.185;331.77;165.14
4.72;14577.70;14222.10;4.225;3.550;11.172;331.83;165.13
4.73;14610.40;14254.00;4.224;3.546;11.159;331.90;165.13
4.74;14643.10;14286.00;4.222;3.541;11.145;331.97;165.13
4.75;14675.90;14317.90;4.221;3.537;11.132;332.03;165.12
4.76;14708.60;14349.90;4.219;3.533;11.119;332.10;165.12
4.77;14741.40;14381.80;4.218;3.528;11.106;332.16;165.11
4.78;14774.10;14413.80;4.216;3.524;11.094;332.23;165.11
4.79;14806.90;14445.70;4.215;3.519;11.081;332.29;165.10
4.80;14839.60;14477.70;4.213;3.515;11.068;332.35;165.10
4.81;14872.40;14509.60;4.212;3.511;11.056;332.42;165.09
4.82;14905.10;14541.60;4.210;3.506;11.043;332.48;165.09
4.83;14937.90;14573.50;4.209;3.502;11.031;332.55;165.09
4.84;14970.70;14605.50;4.207;3.498;11.018;332.61;165.08
4.85;15003.40;14637.50;4.206;3.493;11.006;332.68;165.08
4.86;15036.20;14669.50;4.204;3.489;10.994;332.74;165.07
4.87;15069.00;14701.40;4.202;3.485;10.982;332.81;165.07
4.88;15101.70;14733.40;4.201;3.480;10.970;332.87;165.06
4.89;15134.50;14765.40;4.199;3.476;10.958;332.94;165.06
4.90;15167.30;14797.40;4.198;3.471;10.946;333.00;165.05
4.91;15200.10;14829.30;4.196;3.467;10.934;333.07;165.05
4.92;15232.90;14861.30;4.195;3.463;10.922;333.13;165.05
4.93;15265.70;14893.30;4.193;3.458;10.911;333.19;165.04
4.94;15298.50;14925.30;4.192;3.454;10.899;333.26;165.04
4.95;15331.20;14957.30;4.190;3.450;10.887;333.32;165.03
4.96;15364.00;14989.30;4.188;3.445;10.876;333.39;165.03
4.97;15396.80;15021.30;4.187;3.441;10.865;333.45;165.02
4.98;15429.70;15053.30;4.185;3.437;10.853;333.52;165.02
4.99;15462.50;15085.30;4.184;3.432;10.842;333.58;165.02
5.00;15495.30;15117.30;4.182;3.428;10.831;333.65;165.01
5.01;15528.10;15149.30;4.180;3.424;10.820;333.71;165.01
5.02;15560.90;15181.40;4.179;3.419;10.809;333.78;165.00
5.03;15593.70;15213.40;4.177;3.415;10.798;333.84;165.00
5.04;15626.50;15245.40;4.176;3.411;10.787;333.91;164.99
5.05;15659.30;15277.40;4.174;3.406;10.776;333.97;164.99
5.06;15692.20;15309.40;4.173;3.402;10.765;334.04;164.98
5.07;15725.00;15341.50;4.171;3.398;10.754;334.10;164.98
5.08;15757.80;15373.50;4.169;3.393;10.744;334.16;164.98
5.09;15790.70;15405.50;4.168;3.389;10.733;334.23;164.97
5.10;15823.50;15437.60;4.166;3.384;10.723;334.29;164.97
5.11;15856.30;15469.60;4.164;3.380;10.712;334.35;164.96
5.12;15889.20;15501.60;4.163;3.376;10.702;334.41;164.96
5.13;15922.00;15533.70;4.161;3.372;10.691;334.47;164.95
5.14;15954.90;15565.70;4.160;3.367;10.681;334.53;164.95
5.15;15987.70;15597.80;4.158;3.363;10.671;334.59;164.94
5.16;16020.60;15629.80;4.156;3.359;10.660;334.65;164.94
5.17;16053.40;15661.90;4.155;3.354;10.650;334.71;164.94
5.18;16086.30;15693.90;4.153;3.350;10.640;334.77;164.93
5.19;16119.10;15726.00;4.152;3.346;10.630;334.83;164.93
5.20;16152.00;15758.00;4.150;3.341;10.620;334.89;164.92
5.21;16184.90;15790.10;4.148;3.337;10.610;334.95;164.92
5.22;16217.70;15822.20;4.147;3.332;10.601;335.01;164.91
5.23;16250.60;15854.20;4.145;3.328;10.591;335.07;164.91
5.24;16283.50;15886.30;4.143;3.324;10.581;335.13;164.90
5.25;16316.30;15918.40;4.142;3.319;10.571;335.19;164.90
5.26;16349.20;15950.50;4.140;3.315;10.562;335.25;164.90
5.27;16382.10;15982.50;4.138;3.311;10.552;335.31;164.89
5.28;16415.00;16014.60;4.137;3.306;10.543;335.37;164.89
5.29;16447.90;16046.70;4.135;3.302;10.533;335.43;164.88
5.30;16480.80;16078.80;4.134;3.298;10.524;335.49;164.88
5.31;16513.60;16110.90;4.132;3.293;10.515;335.55;164.87
5.32;16546.50;16143.00;4.130;3.289;10.505;335.61;164.87
5.33;16579.40;16175.10;4.129;3.285;10.496;335.67;164.86
5.34;16612.30;16207.20;4.127;3.280;10.487;335.73;164.86
5.35;16645.20;16239.30;4.125;3.276;10.478;335.79;164.85
5.36;16678.10;16271.30;4.124;3.272;10.469;335.85;164.85
5.37;16711.00;16303.50;4.122;3.267;10.460;335.91;164.85
5.38;16743.90;16335.60;4.120;3.263;10.451;335.97;164.84
5.39;16776.90;16367.70;4.119;3.259;10.442;336.03;164.84
5.40;16809.80;16399.80;4.117;3.254;10.434;336.08;164.83
5.41;16842.70;16431.90;4.115;3.249;10.425;336.14;164.83
5.42;16875.60;16464.00;4.114;3.244;10.416;336.20;164.82
5.43;16908.50;16496.10;4.112;3.239;10.407;336.25;164.82
5.44;16941.40;16528.20;4.110;3.233;10.399;336.31;164.81
5.45;16974.40;16560.40;4.109;3.228;10.390;336.37;164.81
5.46;17007.30;16592.50;4.107;3.223;10.382;336.42;164.80
5.47;17040.20;16624.60;4.105;3.218;10.373;336.48;164.80
5.48;17073.20;16656.70;4.103;3.212;10.365;336.54;164.79
5.49;17106.10;16688.90;4.102;3.207;10.357;336.59;164.79
5.50;17139.00;16721.00;4.100;3.202;10.348;336.65;164.78
5.51;17172.00;16753.10;4.098;3.197;10.340;336.71;164.78
5.52;17204.90;16785.30;4.097;3.192;10.332;336.76;164.77
5.53;17237.90;16817.40;4.095;3.186;10.324;336.82;164.77
5.54;17270.80;16849.60;4.093;3.181;10.316;336.87;164.77
5.55;17303.80;16881.70;4.092;3.176;10.308;336.93;164.76
5.56;17336.70;16913.90;4.090;3.171;10.300;336.99;164.76
5.57;17369.70;16946.00;4.088;3.165;10.292;337.04;164.75
5.58;17402.60;16978.20;4.086;3.160;10.284;337.10;164.75
5.59;17435.60;17010.30;4.085;3.155;10.276;337.16;164.74
5.60;17468.50;17042.50;4.083;3.150;10.268;337.21;164.74
5.61;17501.50;17074.60;4.081;3.144;10.260;337.27;164.73
5.62;17534.50;17106.80;4.079;3.139;10.253;337.33;164.73
5.63;17567.40;17139.00;4.078;3.134;10.245;337.39;164.72
5.64;17600.40;17171.10;4.076;3.128;10.237;337.45;164.72
5.65;17633.40;17203.30;4.074;3.123;10.230;337.51;164.72
5.66;17666.40;17235.50;4.072;3.118;10.222;337.57;164.71
5.67;17699.30;17267.70;4.071;3.112;10.215;337.63;164.71
5.68;17732.30;17299.80;4.069;3.107;10.207;337.69;164.70
5.69;17765.30;17332.00;4.067;3.102;10.200;337.74;164.70
5.70;17798.30;17364.20;4.065;3.096;10.192;337.80;164.70
5.71;17831.30;17396.40;4.064;3.091;10.185;337.86;164.69
5.72;17864.30;17428.60;4.062;3.086;10.178;337.92;164.69
5.73;17897.30;17460.80;4.060;3.081;10.170;337.98;164.68
5.74;17930.30;17492.90;4.058;3.075;10.163;338.04;164.68
5.75;17963.30;17525.10;4.056;3.070;10.156;338.09;164.67
5.76;17996.30;17557.30;4.055;3.065;10.149;338.15;164.67
5.77;18029.30;17589.50;4.053;3.059;10.142;338.21;164.67
5.78;18062.30;17621.70;4.051;3.054;10.135;338.27;164.66
5.79;18095.30;17653.90;4.049;3.049;10.128;338.33;164.66
5.80;18128.30;17686.10;4.047;3.043;10.121;338.39;164.65
5.81;18161.30;17718.40;4.046;3.038;10.114;338.44;164.65
5.82;18194.30;17750.60;4.044;3.033;10.107;338.50;164.64
5.83;18227.30;17782.80;4.042;3.028;10.100;338.56;164.64
5.84;18260.40;17815.00;4.040;3.022;10.093;338.62;164.64
5.85;18293.40;17847.20;4.038;3.017;10.086;338.68;164.63
5.86;18326.40;17879.40;4.037;3.012;10.080;338.74;164.63
5.87;18359.40;17911.70;4.035;3.006;10.073;338.79;164.62
5.88;18392.50;17943.90;4.033;3.001;10.066;338.85;164.62
5.89;18425.50;17976.10;4.031;2.996;10.060;338.91;164.61
5.90;18458.50;18008.30;4.029;2.991;10.053;338.97;164.61
5.91;18491.60;18040.60;4.027;2.986;10.047;339.02;164.61
5.92;18524.60;18072.80;4.026;2.981;10.040;339.08;164.60
5.93;18557.70;18105.00;4.024;2.975;10.034;339.14;164.60
5.94;18590.70;18137.30;4.022;2.970;10.027;339.19;164.59
5.95;18623.80;18169.50;4.020;2.965;10.021;339.25;164.59
5.96;18656.80;18201.80;4.018;2.960;10.015;339.31;164.59
5.97;18689.90;18234.00;4.016;2.955;10.008;339.37;164.58
5.98;18722.90;18266.30;4.015;2.950;10.002;339.42;164.58
5.99;18756.00;18298.50;4.013;2.944;9.996;339.48;164.57
6.00;18789.00;18330.80;4.011;2.939;9.990;339.54;164.57
6.01;18822.10;18363.00;4.009;2.934;9.984;339.59;164.56
6.02;18855.20;18395.30;4.007;2.929;9.978;339.65;164.56
6.03;18888.20;18427.50;4.005;2.924;9.972;339.71;164.56
6.04;18921.30;18459.80;4.003;2.919;9.966;339.76;164.55
6.05;18954.30;18492.00;4.001;2.914;9.960;339.82;164.55
6.06;18987.40;18524.30;4.000;2.908;9.954;339.88;164.54
6.07;19020.50;18556.60;3.998;2.903;9.948;339.94;164.54
6.08;19053.60;18588.90;3.996;2.898;9.942;339.94;164.54
6.09;19086.70;18621.10;3.994;2.892;9.936;339.94;164.54
6.10;19119.70;18653.40;3.992;2.887;9.930;339.94;164.54
6.11;19152.80;18685.70;3.990;2.882;9.925;339.94;164.54
6.12;19185.90;18718.00;3.988;2.876;9.919;339.94;164.54
6.13;19219.00;18750.20;3.986;2.871;9.913;339.94;164.54
6.14;19252.10;18782.50;3.985;2.866;9.908;339.94;164.54
6.15;19285.20;18814.80;3.983;2.860;9.902;339.94;164.54
6.16;19318.30;18847.10;3.981;2.855;9.897;339.94;164.54
6.17;19351.40;18879.40;3.979;2.850;9.891;339.94;164.54
6.18;19384.50;18911.70;3.977;2.844;9.886;339.94;164.54
6.19;19417.60;18944.00;3.975;2.839;9.880;339.94;164.54
6.20;19450.70;18976.30;3.973;2.834;9.875;339.94;164.54
6.21;19483.80;19008.60;3.971;2.861;9.869;339.94;164.54
6.22;19516.90;19040.90;3.969;2.856;9.864;339.94;164.54
6.23;19550.00;19073.20;3.968;2.850;9.859;339.94;164.54
6.24;19583.10;19105.50;3.966;2.845;9.853;339.94;164.54
6.25;19616.20;19137.80;3.964;2.840;9.848;339.94;164.54
6.26;19649.30;19170.10;3.962;2.834;9.843;339.94;164.54
6.27;19682.40;19202.40;3.960;2.829;9.838;339.94;164.54
6.28;19715.50;19234.70;3.958;2.823;9.833;339.94;164.54
6.29;19748.70;19267.00;3.956;2.818;9.828;339.94;164.54
6.30;19781.80;19299.30;3.954;2.812;9.823;339.94;164.54
6.31;19814.90;19331.60;3.953;2.807;9.818;339.94;164.54
6.32;19848.00;19363.90;3.951;2.801;9.813;339.94;164.54
6.33;19881.20;19396.30;3.949;2.796;9.808;339.94;164.54
6.34;19914.30;19428.60;3.947;2.790;9.803;339.94;164.54
6.35;19947.40;19460.90;3.945;2.784;9.798;339.94;164.54
6.36;19980.60;19493.30;3.943;2.779;9.793;339.94;164.54
6.37;20013.70;19525.60;3.941;2.773;9.788;339.94;164.54
6.38;20046.90;19557.90;3.939;2.767;9.783;339.94;164.54
6.39;20080.00;19590.30;3.937;2.762;9.779;339.94;164.54
6.40;20113.20;19622.60;3.935;2.756;9.774;339.94;164.54
6.41;20146.40;19655.00;3.933;2.750;9.769;339.94;164.54
6.42;20179.50;19687.30;3.931;2.744;9.765;339.94;164.54
6.43;20212.70;19719.70;3.929;2.738;9.760;339.94;164.54
6.44;20245.80;19752.00;3.927;2.732;9.755;339.94;164.54
6.45;20279.00;19784.40;3.925;2.726;9.751;339.94;164.54
6.46;20312.20;19816.80;3.923;2.720;9.746;339.94;164.54
6.47;20345.40;19849.10;3.921;2.714;9.742;339.94;164.54
6.48;20378.50;19881.50;3.919;2.708;9.737;339.94;164.54
6.49;20411.70;19913.90;3.917;2.701;9.733;339.94;164.54
6.50;20444.90;19946.30;3.915;2.695;9.729;339.94;164.54
6.51;20478.10;19978.60;3.913;2.689;9.724;339.94;164.54
6.52;20511.30;20011.00;3.911;2.683;9.720;339.94;164.54
6.53;20544.50;20043.40;3.909;2.677;9.716;339.94;164.54
6.54;20577.70;20075.80;3.907;2.671;9.711;339.94;164.54
6.55;20610.90;20108.20;3.905;2.665;9.707;339.94;164.54
6.56;20644.10;20140.50;3.903;2.658;9.703;339.94;164.54
6.57;20677.30;20172.90;3.901;2.652;9.699;339.94;164.54
6.58;20710.50;20205.30;3.899;2.645;9.695;339.94;164.54
6.59;20743.70;20237.70;3.897;2.639;9.691;339.94;164.54
6.60;20776.90;20270.10;3.895;2.632;9.686;339.94;164.54
6.61;20810.10;20302.50;3.893;2.626;9.682;339.94;164.54
6.62;20843.30;20334.90;3.891;2.619;9.678;339.94;164.54
6.63;20876.50;20367.40;3.889;2.613;9.674;339.94;164.54
6.64;20909.80;20399.80;3.887;2.606;9.670;339.94;164.54
6.65;20943.00;20432.20;3.885;2.600;9.667;339.94;164.54
6.66;20976.20;20464.60;3.883;2.593;9.663;339.94;164.54
6.67;21009.50;20497.00;3.881;2.587;9.659;339.94;164.54
6.68;21042.70;20529.40;3.879;2.580;9.655;339.94;164.54
6.69;21075.90;20561.90;3.877;2.574;9.651;339.94;164.54
6.70;21109.20;20594.30;3.874;2.567;9.647;339.94;164.54
6.71;21142.40;20626.70;3.872;2.561;9.644;339.94;164.54
6.72;21175.70;20659.20;3.870;2.554;9.640;339.94;164.54
6.73;21208.90;20691.60;3.868;2.548;9.636;339.94;164.54
6.74;21242.20;20724.10;3.866;2.541;9.632;339.94;164.54
6.75;21275.40;20756.50;3.864;2.535;9.629;339.94;164.54
6.76;21308.70;20788.90;3.862;2.528;9.625;339.94;164.54
6.77;21341.90;20821.40;3.860;2.522;9.622;339.94;164.54
6.78;21375.20;20853.80;3.858;2.515;9.618;339.94;164.54
6.79;21408.50;20886.30;3.856;2.509;9.615;339.94;164.54
6.80;21441.70;20918.80;3.853;2.503;9.611;339.94;164.54
6.81;21475.00;20951.20;3.851;2.496;9.608;339.94;164.54
6.82;21508.30;20983.70;3.849;2.490;9.604;339.94;164.54
6.83;21541.60;21016.20;3.847;2.483;9.601;339.94;164.54
6.84;21574.80;21048.60;3.845;2.477;9.597;339.94;164.54
6.85;21608.10;21081.10;3.843;2.470;9.594;339.94;164.54
6.86;21641.40;21113.60;3.841;2.464;9.591;339.94;164.54
6.87;21674.70;21146.10;3.839;2.457;9.587;339.94;164.54
6.88;21708.00;21178.50;3.836;2.451;9.584;339.94;164.54
6.89;21741.30;21211.00;3.834;2.444;9.581;339.94;164.54
6.90;21774.60;21243.50;3.832;2.437;9.577;339.94;164.54
6.91;21807.90;21276.00;3.830;2.431;9.574;339.94;164.54
6.92;21841.20;21308.50;3.828;2.424;9.571;339.94;164.54
6.93;21874.50;21341.00;3.826;2.417;9.568;339.94;164.54
6.94;21907.80;21373.50;3.823;2.410;9.565;339.94;164.54
6.95;21941.10;21406.00;3.821;2.403;9.562;339.94;164.54
6.96;21974.40;21438.50;3.819;2.396;9.559;339.94;164.54
6.97;22007.80;21471.00;3.817;2.389;9.555;339.94;164.54
6.98;22041.10;21503.50;3.815;2.382;9.552;339.94;164.54
6.99;22074.40;21536.00;3.812;2.374;9.549;339.94;164.54
7.00;22107.70;21568.50;3.810;2.367;9.546;339.94;164.54
7.01;22141.10;21601.10;3.808;2.360;9.543;346.08;164.42
7.02;22174.40;21633.60;3.806;2.353;9.541;346.17;164.42
7.03;22207.80;21666.10;3.804;2.345;9.538;346.26;164.42
7.04;22241.10;21698.60;3.801;2.338;9.535;346.35;164.42
7.05;22274.40;21731.20;3.799;2.331;9.532;346.44;164.42
7.06;22307.80;21763.70;3.797;2.323;9.529;346.52;164.42
7.07;22341.10;21796.20;3.795;2.316;9.526;346.61;164.42
7.08;22374.50;21828.80;3.793;2.309;9.523;346.70;164.42
7.09;22407.90;21861.30;3.790;2.301;9.521;346.79;164.42
7.10;22441.20;21893.90;3.788;2.294;9.518;346.87;164.42
7.11;22474.60;21926.40;3.786;2.286;9.515;346.96;164.42
7.12;22508.00;21959.00;3.783;2.279;9.512;347.05;164.42
7.13;22541.40;21991.60;3.781;2.272;9.510;347.14;164.43
7.14;22574.70;22024.10;3.779;2.264;9.507;347.23;164.44
7.15;22608.10;22056.70;3.776;2.257;9.504;347.32;164.44
7.16;22641.50;22089.30;3.774;2.249;9.502;347.41;164.45
7.17;22674.90;22121.80;3.772;2.242;9.499;347.49;164.46
7.18;22708.20;22154.40;3.770;2.235;9.497;347.58;164.46
7.19;22741.60;22186.90;3.768;2.228;9.494;347.67;164.47
7.20;22775.00;22219.50;3.765;2.220;9.492;347.76;164.48
7.21;22808.40;22252.10;3.763;2.213;9.489;347.84;164.48
7.22;22841.80;22284.70;3.761;2.205;9.487;347.93;164.49
7.23;22875.20;22317.20;3.758;2.198;9.484;348.01;164.50
7.24;22908.50;22349.80;3.756;2.190;9.482;348.09;164.51
7.25;22941.90;22382.40;3.754;2.183;9.479;348.17;164.51
7.26;22975.30;22415.00;3.752;2.175;9.477;348.26;164.52
7.27;23008.70;22447.50;3.749;2.168;9.475;348.34;164.53
7.28;23042.10;22480.10;3.747;2.160;9.472;348.42;164.54
7.29;23075.50;22512.70;3.745;2.153;9.470;348.50;164.54
7.30;23108.90;22545.30;3.742;2.145;9.468;348.58;164.55
7.31;23142.40;22577.90;3.740;2.135;9.465;348.66;164.56
7.32;23175.80;22610.50;3.738;2.126;9.463;348.74;164.57
7.33;23209.20;22643.10;3.736;2.118;9.461;348.85;164.57
7.34;23242.60;22675.70;3.733;2.110;9.459;348.95;164.58
7.35;23276.00;22708.30;3.731;2.102;9.456;349.05;164.59
7.36;23309.50;22740.90;3.728;2.094;9.454;349.16;164.60
7.37;23342.90;22773.50;3.726;2.086;9.452;349.26;164.60
7.38;23376.30;22806.20;3.724;2.078;9.450;349.36;164.61
7.39;23409.80;22838.80;3.721;2.070;9.448;349.46;164.62
7.40;23443.20;22871.40;3.719;2.062;9.446;349.57;164.63
7.41;23476.60;22904.00;3.717;2.055;9.443;349.67;164.63
7.42;23510.10;22936.70;3.714;2.047;9.441;349.77;164.64
7.43;23543.50;22969.30;3.712;2.039;9.439;349.88;164.65
7.44;23577.00;23001.90;3.710;2.030;9.437;349.99;164.66
7.45;23610.50;23034.60;3.707;2.022;9.435;350.09;164.66
7.46;23643.90;23067.20;3.705;2.014;9.433;350.21;164.67
7.47;23677.40;23099.90;3.702;2.005;9.431;350.32;164.68
7.48;23710.80;23132.50;3.700;1.996;9.429;350.44;164.68
7.49;23744.30;23165.20;3.698;1.987;9.427;350.56;164.69
7.50;23777.80;23197.90;3.695;1.978;9.426;350.67;164.70
7.51;23811.30;23230.50;3.693;1.970;9.424;350.79;164.72
7.52;23844.80;23263.20;3.690;1.961;9.422;350.91;164.74
7.53;23878.30;23295.90;3.688;1.952;9.420;351.03;164.77
7.54;23911.80;23328.50;3.685;1.943;9.418;351.15;164.79
7.55;23945.30;23361.20;3.683;1.934;9.416;351.27;164.82
7.56;23978.80;23393.90;3.681;1.925;9.414;351.39;164.84
7.57;24012.30;23426.60;3.678;1.916;9.413;351.51;164.87
7.58;24045.80;23459.30;3.676;1.907;9.411;351.63;164.89
7.59;24079.30;23492.00;3.673;1.898;9.409;351.75;164.92
7.60;24112.80;23524.70;3.671;1.889;9.407;351.87;164.94
7.61;24146.30;23557.40;3.668;1.880;9.406;351.99;164.97
7.62;24179.90;23590.10;3.666;1.871;9.404;352.11;164.99
7.63;24213.40;23622.80;3.663;1.862;9.402;352.24;165.02
7.64;24246.90;23655.50;3.661;1.853;9.401;352.36;165.04
7.65;24280.50;23688.30;3.658;1.843;9.399;352.48;165.07
7.66;24314.00;23721.00;3.656;1.834;9.398;352.61;165.09
7.67;24347.60;23753.70;3.653;1.825;9.396;352.73;165.12
7.68;24381.10;23786.40;3.651;1.816;9.394;352.85;165.14
7.69;24414.70;23819.20;3.648;1.806;9.393;352.98;165.17
7.70;24448.20;23851.90;3.646;1.797;9.391;353.10;165.19
7.71;24481.80;23884.70;3.643;1.788;9.390;353.23;165.22
7.72;24515.40;23917.40;3.640;1.778;9.388;353.35;165.24
7.73;24548.90;23950.20;3.638;1.769;9.387;353.48;165.26
7.74;24582.50;23983.00;3.635;1.760;9.386;353.61;165.29
7.75;24616.10;24015.70;3.633;1.750;9.384;353.74;165.31
7.76;24649.70;24048.50;3.630;1.740;9.383;353.87;165.34
7.77;24683.30;24081.30;3.628;1.730;9.381;354.00;165.37
7.78;24716.90;24114.00;3.625;1.720;9.380;354.14;165.40
7.79;24750.50;24146.80;3.622;1.710;9.379;354.28;165.44
7.80;24784.10;24179.60;3.620;1.700;9.377;354.42;165.47
7.81;24817.70;24212.40;3.617;1.689;9.376;354.57;165.50
7.82;24851.30;24245.20;3.615;1.678;9.375;354.72;165.54
7.83;24885.00;24278.00;3.612;1.666;9.373;354.89;165.57
7.84;24918.60;24310.80;3.609;1.655;9.372;355.05;165.61
7.85;24952.20;24343.60;3.607;1.643;9.371;355.21;165.64
7.86;24985.90;24376.40;3.604;1.632;9.370;355.37;165.68
7.87;25019.50;24409.30;3.601;1.620;9.368;355.54;165.71
7.88;25053.20;24442.10;3.599;1.608;9.367;355.70;165.75
7.89;25086.80;24474.90;3.596;1.596;9.366;355.87;165.78
7.90;25120.50;24507.80;3.593;1.585;9.365;356.03;165.81
7.91;25154.10;24540.60;3.591;1.640;9.364;355.03;165.85
7.92;25187.80;24573.40;3.588;1.628;9.363;355.20;165.88
7.93;25221.40;24606.30;3.585;1.616;9.362;355.37;165.92
7.94;25255.10;24639.10;3.583;1.604;9.361;355.53;165.95
7.95;25288.70;24671.90;3.580;1.592;9.359;355.70;165.99
7.96;25322.40;24704.80;3.577;1.580;9.358;355.88;166.02
7.97;25356.10;24737.60;3.575;1.568;9.357;356.05;166.05
7.98;25389.80;24770.50;3.572;1.556;9.356;356.22;166.09
7.99;25423.40;24803.40;3.569;1.544;9.355;356.39;166.12
8.00;25457.10;24836.20;3.566;1.532;9.354;356.56;166.16
8.01;25490.80;24869.10;3.564;1.519;9.354;356.74;166.19
8.02;25524.50;24902.00;3.561;1.507;9.353;356.91;166.23
8.03;25558.30;24934.90;3.558;1.495;9.352;357.09;166.26
8.04;25592.00;24967.80;3.555;1.482;9.351;357.27;166.30
8.05;25625.70;25000.70;3.553;1.470;9.350;357.44;166.33
8.06;25659.40;25033.60;3.550;1.458;9.349;357.62;166.36
8.07;25693.20;25066.50;3.547;1.445;9.348;357.79;166.40
8.08;25726.90;25099.40;3.544;1.433;9.347;357.97;166.43
8.09;25760.60;25132.30;3.541;1.421;9.346;358.15;166.47
8.10;25794.40;25165.30;3.539;1.408;9.346;358.33;166.50
8.11;25828.20;25198.20;3.536;1.396;9.345;358.51;166.54
8.12;25861.90;25231.10;3.533;1.383;9.344;358.70;166.57
8.13;25895.70;25264.10;3.530;1.370;9.343;358.88;166.60
8.14;25929.50;25297.10;3.527;1.357;9.343;359.07;166.64
8.15;25963.30;25330.00;3.524;1.344;9.342;359.26;166.68
8.16;25997.00;25363.00;3.521;1.332;9.341;359.44;166.71
8.17;26030.80;25395.90;3.518;1.319;9.341;359.63;166.75
8.18;26064.70;25428.90;3.516;1.306;9.340;359.82;166.78
8.19;26098.50;25461.90;3.513;1.293;9.339;360.01;166.82
8.20;26132.30;25494.90;3.510;1.280;9.339;360.20;166.86
8.21;26166.10;25527.90;3.507;1.266;9.338;360.40;166.89
8.22;26199.90;25560.90;3.504;1.253;9.338;360.60;166.93
8.23;26233.80;25593.90;3.501;1.239;9.337;360.79;166.97
8.24;26267.60;25626.90;3.498;1.226;9.336;360.99;167.00
8.25;26301.50;25660.00;3.495;1.212;9.336;361.19;167.04
8.26;26335.30;25693.00;3.492;1.198;9.335;361.39;167.08
8.27;26369.20;25726.00;3.489;1.185;9.335;361.60;167.11
8.28;26403.10;25759.10;3.486;1.171;9.334;361.80;167.15
8.29;26436.90;25792.10;3.483;1.157;9.334;362.00;167.19
8.30;26470.80;25825.20;3.480;1.143;9.334;362.21;167.22
8.31;26504.70;25858.30;3.476;1.129;9.333;362.41;167.26
8.32;26538.60;25891.30;3.473;1.115;9.333;362.62;167.30
8.33;26572.50;25924.40;3.470;1.101;9.332;362.82;167.33
8.34;26606.40;25957.50;3.467;1.088;9.332;363.03;167.37
8.35;26640.40;25990.60;3.464;1.073;9.332;363.24;167.41
8.36;26674.30;26023.70;3.461;1.059;9.331;363.44;167.44
8.37;26708.20;26056.80;3.458;1.047;9.331;363.63;167.48
8.38;26742.10;26089.90;3.455;1.034;9.331;363.81;167.51
8.39;26776.00;26122.90;3.452;1.022;9.330;363.99;167.55
8.40;26809.90;26156.00;3.449;1.010;9.330;364.17;167.59
8.41;26843.90;26189.10;3.445;0.998;9.330;364.35;167.62
8.42;26877.80;26222.20;3.442;0.986;9.329;364.53;167.66
8.43;26911.70;26255.40;3.439;0.974;9.329;364.71;167.70
8.44;26945.70;26288.50;3.436;0.961;9.329;364.89;167.73
8.45;26979.60;26321.60;3.433;0.949;9.329;365.07;167.77
8.46;27013.60;26354.70;3.430;0.937;9.329;365.25;167.81
8.47;27047.50;26387.80;3.427;0.925;9.328;365.43;167.84
8.48;27081.50;26421.00;3.424;0.913;9.328;365.61;167.88
8.49;27115.50;26454.10;3.420;0.901;9.328;365.79;167.92
8.50;27149.40;26487.30;3.417;0.889;9.328;365.97;167.95
8.51;27183.40;26520.40;3.414;0.875;9.328;366.17;167.99
8.52;27217.40;26553.60;3.411;0.860;9.328;366.41;168.03
8.53;27251.40;26586.70;3.408;0.844;9.328;366.64;168.06
8.54;27285.40;26619.90;3.405;0.829;9.327;366.88;168.10
8.55;27319.40;26653.10;3.401;0.813;9.327;367.12;168.14
8.56;27353.40;26686.30;3.398;0.798;9.327;367.36;168.17
8.57;27387.50;26719.50;3.395;0.782;9.327;367.60;168.21
8.58;27421.50;26752.70;3.392;0.767;9.327;367.84;168.25
8.59;27455.50;26785.90;3.388;0.751;9.327;368.08;168.28
8.60;27489.60;26819.10;3.385;0.735;9.327;368.33;168.32
8.61;27523.60;26852.30;3.382;0.720;9.327;368.57;168.35
8.62;27557.70;26885.60;3.378;0.705;9.327;368.81;168.39
8.63;27591.80;26918.80;3.375;0.689;9.327;369.05;168.43
8.64;27625.80;26952.00;3.372;0.674;9.327;369.29;168.46
8.65;27659.90;26985.30;3.369;0.658;9.328;369.53;168.50
8.66;27694.00;27018.60;3.365;0.643;9.328;369.77;168.54
8.67;27728.10;27051.80;3.362;0.628;9.328;370.00;168.57
8.68;27762.20;27085.10;3.358;0.613;9.328;370.24;168.61
8.69;27796.30;27118.40;3.355;0.598;9.328;370.48;168.65
8.70;27830.40;27151.70;3.352;0.583;9.328;370.72;168.68
8.71;27864.60;27185.00;3.348;0.567;9.328;370.96;168.72
